time,irradation,temperature,wind_speed,power_generation
2021-01-17T23:00:00.000Z,0,3.2801,5.13,-0.2014
2021-01-18T00:00:00.000Z,0,3.3999,4.96,-0.2014
2021-01-18T01:00:00.000Z,0,3.5198,4.78,-0.2014
2021-01-18T02:00:00.000Z,0,3.6301,4.6099,-0.2014
2021-01-18T03:00:00.000Z,0,3.4501,4.3801,-0.2014
2021-01-18T04:00:00.000Z,0,3.27,4.1599,-0.2014
2021-01-18T05:00:00.000Z,0,3.08,3.9301,-0.2014
2021-01-18T06:00:00.000Z,0,3.1301,4.33,-0.2014
2021-01-18T07:00:00.000Z,0,3.1702,4.72,-0.2014
2021-01-18T08:00:00.000Z,4.0008,3.2099,5.1199,-0.2014
2021-01-18T09:00:00.000Z,51.006,3.24,4.53,1527.9
2021-01-18T10:00:00.000Z,28.995,3.27,3.9501,782.24
2021-01-18T11:00:00.000Z,73.004,3.2901,3.37,2225.2
2021-01-18T12:00:00.000Z,40.998,3.2299,3.35,1188.7
2021-01-18T13:00:00.000Z,38.001,3.1602,3.3399,1089.7
2021-01-18T14:00:00.000Z,20.004,3.09,3.3199,473.69
2021-01-18T15:00:00.000Z,9.9951,3.08,3.23,112.87
2021-01-18T16:00:00.000Z,0,3.07,3.1399,-0.2014
2021-01-18T17:00:00.000Z,0,3.07,3.0501,-0.2014
2021-01-18T18:00:00.000Z,0,2.9701,2.72,-0.2014
2021-01-18T19:00:00.000Z,0,2.8699,2.39,-0.2014
2021-01-18T20:00:00.000Z,0,2.7801,2.06,-0.2014
2021-01-18T21:00:00.000Z,0,2.7199,1.8299,-0.2014
2021-01-18T22:00:00.000Z,0,2.6502,1.61,-0.2014
2021-01-18T23:00:00.000Z,0,2.59,1.39,-0.2014
2021-01-19T00:00:00.000Z,0,2.4501,1.08,-0.2014
2021-01-19T01:00:00.000Z,0,2.3001,0.7699,-0.2014
2021-01-19T02:00:00.000Z,0,2.1502,0.4599,-0.2014
2021-01-19T03:00:00.000Z,0,2.1798,0.5801,-0.2014
2021-01-19T04:00:00.000Z,0,2.2099,0.7001,-0.2014
2021-01-19T05:00:00.000Z,0,2.24,0.8299,-0.2014
2021-01-19T06:00:00.000Z,0,2.2099,0.82,-0.2014
2021-01-19T07:00:00.000Z,0,2.1798,0.8099,-0.2014
2021-01-19T08:00:00.000Z,19,2.1401,0.8,565.28
2021-01-19T09:00:00.000Z,126,2.6,0.6001,4009.9
2021-01-19T10:00:00.000Z,213,3.0599,0.3999,6729.7
2021-01-19T11:00:00.000Z,172.01,3.5098,0.1901,5480.9
2021-01-19T12:00:00.000Z,96.005,3.4701,0.4399,2970.4
2021-01-19T13:00:00.000Z,95.001,3.42,0.69,2934.3
2021-01-19T14:00:00.000Z,59.998,3.3699,0.94,1815
2021-01-19T15:00:00.000Z,19,3.1999,0.9299,433.21
2021-01-19T16:00:00.000Z,0,3.0298,0.92,-0.2014
2021-01-19T17:00:00.000Z,0,2.8699,0.9099,-0.2014
2021-01-19T18:00:00.000Z,0,2.77,0.9701,-0.2014
2021-01-19T19:00:00.000Z,0,2.6702,1.02,-0.2014
2021-01-19T20:00:00.000Z,0,2.57,1.08,-0.2014
2021-01-19T21:00:00.000Z,0,2.4701,1.2199,-0.2014
2021-01-19T22:00:00.000Z,0,2.3799,1.3599,-0.2014
2021-01-19T23:00:00.000Z,0,2.2801,1.5001,-0.2014
2021-01-20T00:00:00.000Z,0,1.9802,1.3799,-0.2014
2021-01-20T01:00:00.000Z,0,1.6798,1.2599,-0.2014
2021-01-20T02:00:00.000Z,0,1.3799,1.14,-0.2014
2021-01-20T03:00:00.000Z,0,1.4902,1.29,-0.2014
2021-01-20T04:00:00.000Z,0,1.6,1.4401,-0.2014
2021-01-20T05:00:00.000Z,0,1.7099,1.59,-0.2014
2021-01-20T06:00:00.000Z,0,1.59,1.7001,-0.2014
2021-01-20T07:00:00.000Z,0,1.4701,1.82,-0.2014
2021-01-20T08:00:00.000Z,13.006,1.3498,1.9301,236.45
2021-01-20T09:00:00.000Z,74.997,2.0002,1.9,2341.6
2021-01-20T10:00:00.000Z,77.995,2.6502,1.88,2392.4
2021-01-20T11:00:00.000Z,81.005,3.2901,1.8499,2485.3
2021-01-20T12:00:00.000Z,130,3.1502,1.86,4108.2
2021-01-20T13:00:00.000Z,160,3.0098,1.8699,4973.2
2021-01-20T14:00:00.000Z,160,2.8699,1.88,4621.9
2021-01-20T15:00:00.000Z,43.005,2.26,1.6899,1368
2021-01-20T16:00:00.000Z,0,1.6502,1.5001,-0.2014
2021-01-20T17:00:00.000Z,0,1.0499,1.31,-0.2014
2021-01-20T18:00:00.000Z,0,0.8799,1.4401,-0.2014
2021-01-20T19:00:00.000Z,0,0.7099,1.57,-0.2014
2021-01-20T20:00:00.000Z,0,0.5499,1.7001,-0.2014
2021-01-20T21:00:00.000Z,0,0.3699,2,-0.2014
2021-01-20T22:00:00.000Z,0,0.1798,2.31,-0.2014
2021-01-20T23:00:00.000Z,0,0.0002,2.6201,-0.2014
2021-01-21T00:00:00.000Z,0,0.08,2.47,-0.2014
2021-01-21T01:00:00.000Z,0,0.1502,2.3199,-0.2014
2021-01-21T02:00:00.000Z,0,0.2199,2.1701,-0.2014
2021-01-21T03:00:00.000Z,0,0.09,2.5601,-0.2014
2021-01-21T04:00:00.000Z,0,-0.0499,2.9501,-0.2014
2021-01-21T05:00:00.000Z,0,-0.1898,3.3399,-0.2014
2021-01-21T06:00:00.000Z,0,-0.1301,3.41,-0.2014
2021-01-21T07:00:00.000Z,0,-0.07,3.49,-0.2014
2021-01-21T08:00:00.000Z,25.998,-0.0198,3.5601,911.59
2021-01-21T09:00:00.000Z,103,0.4902,3.7899,3337.1
2021-01-21T10:00:00.000Z,151,1.0002,4.02,4826.6
2021-01-21T11:00:00.000Z,135,1.5002,4.25,4295.3
2021-01-21T12:00:00.000Z,174,1.3302,4.0599,5600.8
2021-01-21T13:00:00.000Z,198,1.1502,3.8701,6102.8
2021-01-21T14:00:00.000Z,126.99,0.9802,3.68,3914.1
2021-01-21T15:00:00.000Z,35.993,0.6402,3.5401,1126.5
2021-01-21T16:00:00.000Z,0,0.3102,3.4001,-0.2014
2021-01-21T17:00:00.000Z,0,-0.0198,3.2599,-0.2014
2021-01-21T18:00:00.000Z,0,-0.2299,3.3199,-0.2014
2021-01-21T19:00:00.000Z,0,-0.4401,3.3801,-0.2014
2021-01-21T20:00:00.000Z,0,-0.6502,3.45,-0.2014
2021-01-21T21:00:00.000Z,0,-0.6999,3.49,-0.2014
2021-01-21T22:00:00.000Z,0,-0.74,3.53,-0.2014
2021-01-21T23:00:00.000Z,0,-0.7901,3.57,-0.2014
2021-01-22T00:00:00.000Z,0,-0.8398,3.5899,-0.2014
2021-01-22T01:00:00.000Z,0,-0.8899,3.6001,-0.2014
2021-01-22T02:00:00.000Z,0,-0.9501,3.6099,-0.2014
2021-01-22T03:00:00.000Z,0,-0.9701,3.5899,-0.2014
2021-01-22T04:00:00.000Z,0,-1.0002,3.5601,-0.2014
2021-01-22T05:00:00.000Z,0,-1.0299,3.53,-0.2014
2021-01-22T06:00:00.000Z,0,-0.8202,3.8701,-0.2014
2021-01-22T07:00:00.000Z,0,-0.6101,4.21,-0.2014
2021-01-22T08:00:00.000Z,2.9971,-0.4,4.5499,-0.2014
2021-01-22T09:00:00.000Z,21.997,0.07,4.5201,547.68
2021-01-22T10:00:00.000Z,20.004,0.5399,4.5001,485.34
2021-01-22T11:00:00.000Z,70.997,1.0002,4.47,2179.4
2021-01-22T12:00:00.000Z,120,1.0002,4.25,3782.6
2021-01-22T13:00:00.000Z,236,0.9902,4.04,7192.5
2021-01-22T14:00:00.000Z,145.99,0.9802,3.82,4403.9
2021-01-22T15:00:00.000Z,28.995,0.9401,3.6001,836.4
2021-01-22T16:00:00.000Z,0,0.8999,3.3801,-0.2014
2021-01-22T17:00:00.000Z,0,0.8598,3.1599,-0.2014
2021-01-22T18:00:00.000Z,0,0.8302,2.9501,-0.2014
2021-01-22T19:00:00.000Z,0,0.8001,2.74,-0.2014
2021-01-22T20:00:00.000Z,0,0.77,2.5401,-0.2014
2021-01-22T21:00:00.000Z,0,0.7299,2.3399,-0.2014
2021-01-22T22:00:00.000Z,0,0.6898,2.1399,-0.2014
2021-01-22T23:00:00.000Z,0,0.6502,1.94,-0.2014
2021-01-23T00:00:00.000Z,0,0.0499,2.1501,-0.2014
2021-01-23T01:00:00.000Z,0,-0.5499,2.35,-0.2014
2021-01-23T02:00:00.000Z,0,-1.1602,2.55,-0.2014
2021-01-23T03:00:00.000Z,0,-1.3202,2.57,-0.2014
2021-01-23T04:00:00.000Z,0,-1.4802,2.59,-0.2014
2021-01-23T05:00:00.000Z,0,-1.6402,2.61,-0.2014
2021-01-23T06:00:00.000Z,0,-1.42,1.98,-0.2014
2021-01-23T07:00:00.000Z,0,-1.1999,1.35,-0.2014
2021-01-23T08:00:00.000Z,25.998,-0.9802,0.7201,846.47
2021-01-23T09:00:00.000Z,85.006,-0.1698,1.3199,2745.3
2021-01-23T10:00:00.000Z,77.995,0.6301,1.92,2410.8
2021-01-23T11:00:00.000Z,91.001,1.43,2.5201,2830.6
2021-01-23T12:00:00.000Z,81.995,1.0399,2.4401,2539.4
2021-01-23T13:00:00.000Z,61.002,0.6402,2.3599,1855
2021-01-23T14:00:00.000Z,34,0.24,2.2799,962.96
2021-01-23T15:00:00.000Z,5.9943,0.0499,2.6601,-0.2014
2021-01-23T16:00:00.000Z,0,-0.1301,3.04,-0.2014
2021-01-23T17:00:00.000Z,0,-0.3102,3.4201,-0.2014
2021-01-23T18:00:00.000Z,0,-0.3202,3.6899,-0.2014
2021-01-23T19:00:00.000Z,0,-0.3302,3.9501,-0.2014
2021-01-23T20:00:00.000Z,0,-0.3302,4.2199,-0.2014
2021-01-23T21:00:00.000Z,0,-0.0599,4.8901,-0.2014
2021-01-23T22:00:00.000Z,0,0.2199,5.56,-0.2014
2021-01-23T23:00:00.000Z,0,0.4902,6.23,-0.2014
2021-01-24T00:00:00.000Z,0,0.92,6.33,-0.2014
2021-01-24T01:00:00.000Z,0,1.3398,6.43,-0.2014
2021-01-24T02:00:00.000Z,0,1.76,6.52,-0.2014
2021-01-24T03:00:00.000Z,0,2.3102,6.58,-0.2014
2021-01-24T04:00:00.000Z,0,2.8498,6.64,-0.2014
2021-01-24T05:00:00.000Z,0,3.3899,6.7,-0.2014
2021-01-24T06:00:00.000Z,0,3.8101,5.5899,-0.2014
2021-01-24T07:00:00.000Z,0,4.2299,4.4801,-0.2014
2021-01-24T08:00:00.000Z,21.997,4.6502,3.37,610.36
2021-01-24T09:00:00.000Z,53,4.8302,4.11,1577.9
2021-01-24T10:00:00.000Z,196,5.0002,4.8501,6154.7
2021-01-24T11:00:00.000Z,144,5.1702,5.5899,4531
2021-01-24T12:00:00.000Z,189,5.1,5.6,6011.6
2021-01-24T13:00:00.000Z,200,5.0198,5.62,6163.1
2021-01-24T14:00:00.000Z,149.99,4.9501,5.64,4493.1
2021-01-24T15:00:00.000Z,54.994,4.6201,5.13,1694.9
2021-01-24T16:00:00.000Z,0,4.3001,4.62,-0.2014
2021-01-24T17:00:00.000Z,0,3.9802,4.11,-0.2014
2021-01-24T18:00:00.000Z,0,3.93,3.9501,-0.2014
2021-01-24T19:00:00.000Z,0,3.8899,3.7899,-0.2014
2021-01-24T20:00:00.000Z,0,3.8498,3.6299,-0.2014
2021-01-24T21:00:00.000Z,0,3.8498,3.23,-0.2014
2021-01-24T22:00:00.000Z,0,3.8598,2.84,-0.2014
2021-01-24T23:00:00.000Z,0,3.8598,2.4401,-0.2014
2021-01-25T00:00:00.000Z,0,3.8899,2.49,-0.2014
2021-01-25T01:00:00.000Z,0,3.91,2.5401,-0.2014
2021-01-25T02:00:00.000Z,0,3.93,2.59,-0.2014
2021-01-25T03:00:00.000Z,0,3.9902,2.7899,-0.2014
2021-01-25T04:00:00.000Z,0,4.0399,2.9901,-0.2014
2021-01-25T05:00:00.000Z,0,4.09,3.19,-0.2014
2021-01-25T06:00:00.000Z,0,4.2199,3.1599,-0.2014
2021-01-25T07:00:00.000Z,0,4.3498,3.1399,-0.2014
2021-01-25T08:00:00.000Z,39.004,4.4701,3.1199,1328.7
2021-01-25T09:00:00.000Z,117,4.6502,3.1999,3691.5
2021-01-25T10:00:00.000Z,76.001,4.8302,3.27,2308.6
2021-01-25T11:00:00.000Z,70.007,5.0002,3.35,2113.9
2021-01-25T12:00:00.000Z,126,4.7199,3.2999,3927.1
2021-01-25T13:00:00.000Z,81.995,4.43,3.2399,2506.3
2021-01-25T14:00:00.000Z,78.998,4.1401,3.19,2404.9
2021-01-25T15:00:00.000Z,32.006,4.0699,3.1301,947.2
2021-01-25T16:00:00.000Z,0,4.0098,3.0701,-0.2014
2021-01-25T17:00:00.000Z,0,3.9501,3.0101,-0.2014
2021-01-25T18:00:00.000Z,0,3.9501,3.23,-0.2014
2021-01-25T19:00:00.000Z,0,3.9601,3.4601,-0.2014
2021-01-25T20:00:00.000Z,0,3.9701,3.68,-0.2014
2021-01-25T21:00:00.000Z,0,4.1602,3.72,-0.2014
2021-01-25T22:00:00.000Z,0,4.3598,3.76,-0.2014
2021-01-25T23:00:00.000Z,0,4.5499,3.7899,-0.2014
2021-01-26T00:00:00.000Z,0,4.8001,3.9301,-0.2014
2021-01-26T01:00:00.000Z,0,5.0399,4.0701,-0.2014
2021-01-26T02:00:00.000Z,0,5.2801,4.21,-0.2014
2021-01-26T03:00:00.000Z,0,5.3699,4.3801,-0.2014
2021-01-26T04:00:00.000Z,0,5.4601,4.5499,-0.2014
2021-01-26T05:00:00.000Z,0,5.5499,4.72,-0.2014
2021-01-26T06:00:00.000Z,0,5.77,4.7099,-0.2014
2021-01-26T07:00:00.000Z,0,5.9902,4.7,-0.2014
2021-01-26T08:00:00.000Z,9.0052,6.2099,4.6899,105.1
2021-01-26T09:00:00.000Z,39.994,6.3698,4.86,1137.3
2021-01-26T10:00:00.000Z,40.998,6.5298,5.0199,1171.9
2021-01-26T11:00:00.000Z,92.004,6.6898,5.19,2806.8
2021-01-26T12:00:00.000Z,81.995,6.4801,5.7299,2486.9
2021-01-26T13:00:00.000Z,92.004,6.27,6.27,2809.6
2021-01-26T14:00:00.000Z,168.01,6.0599,6.8101,4868.4
2021-01-26T15:00:00.000Z,53,5.6998,6.8101,1596.6
2021-01-26T16:00:00.000Z,0,5.3402,6.8101,-0.2014
2021-01-26T17:00:00.000Z,0,4.9902,6.8101,-0.2014
2021-01-26T18:00:00.000Z,0,4.8598,6.4601,-0.2014
2021-01-26T19:00:00.000Z,0,4.74,6.0999,-0.2014
2021-01-26T20:00:00.000Z,0,4.6201,5.74,-0.2014
2021-01-26T21:00:00.000Z,0,4.6301,5.41,-0.2014
2021-01-26T22:00:00.000Z,0,4.6502,5.09,-0.2014
2021-01-26T23:00:00.000Z,0,4.6602,4.76,-0.2014
2021-01-27T00:00:00.000Z,0,4.6702,5.0301,-0.2014
2021-01-27T01:00:00.000Z,0,4.6798,5.3001,-0.2014
2021-01-27T02:00:00.000Z,0,4.6898,5.5699,-0.2014
2021-01-27T03:00:00.000Z,0,4.6702,5.47,-0.2014
2021-01-27T04:00:00.000Z,0,4.6401,5.3601,-0.2014
2021-01-27T05:00:00.000Z,0,4.6101,5.2599,-0.2014
2021-01-27T06:00:00.000Z,0,4.6898,5.15,-0.2014
2021-01-27T07:00:00.000Z,0,4.77,5.0501,-0.2014
2021-01-27T08:00:00.000Z,39.994,4.8498,4.9501,1415
2021-01-27T09:00:00.000Z,145,5.2199,4.9901,4487.4
2021-01-27T10:00:00.000Z,141,5.58,5.0301,4392.8
2021-01-27T11:00:00.000Z,291,5.94,5.0599,9253.3
2021-01-27T12:00:00.000Z,167,5.6998,4.7699,5264.1
2021-01-27T13:00:00.000Z,139,5.4601,4.47,4331.7
2021-01-27T14:00:00.000Z,96.995,5.2199,4.1799,2997.4
2021-01-27T15:00:00.000Z,40.998,4.93,3.86,1198.8
2021-01-27T16:00:00.000Z,0,4.6502,3.5401,-0.2014
2021-01-27T17:00:00.000Z,0,4.3699,3.21,-0.2014
2021-01-27T18:00:00.000Z,0,4.3398,3.17,-0.2014
2021-01-27T19:00:00.000Z,0,4.3101,3.1199,-0.2014
2021-01-27T20:00:00.000Z,0,4.2801,3.08,-0.2014
2021-01-27T21:00:00.000Z,0,4.4802,3.47,-0.2014
2021-01-27T22:00:00.000Z,0,4.6702,3.86,-0.2014
2021-01-27T23:00:00.000Z,0,4.8699,4.25,-0.2014
2021-01-28T00:00:00.000Z,0,4.93,4.5601,-0.2014
2021-01-28T01:00:00.000Z,0,4.9902,4.8701,-0.2014
2021-01-28T02:00:00.000Z,0,5.0399,5.19,-0.2014
2021-01-28T03:00:00.000Z,0,4.9701,5.68,-0.2014
2021-01-28T04:00:00.000Z,0,4.8899,6.1799,-0.2014
2021-01-28T05:00:00.000Z,0,4.8101,6.68,-0.2014
2021-01-28T06:00:00.000Z,0,4.93,7.2001,-0.2014
2021-01-28T07:00:00.000Z,0,5.0399,7.72,-0.2014
2021-01-28T08:00:00.000Z,9.9951,5.1502,8.25,130.47
2021-01-28T09:00:00.000Z,24.995,5.3699,8.97,634.22
2021-01-28T10:00:00.000Z,35.993,5.59,9.68,1011.1
2021-01-28T11:00:00.000Z,47.996,5.8101,10.4,1401.6
2021-01-28T12:00:00.000Z,47.006,5.93,10.5,1369.3
2021-01-28T13:00:00.000Z,46.002,6.0499,10.59,1336.2
2021-01-28T14:00:00.000Z,38.001,6.1702,10.69,1072.7
2021-01-28T15:00:00.000Z,20.004,5.3999,10.12,459.25
2021-01-28T16:00:00.000Z,0,4.6301,9.5499,-0.2014
2021-01-28T17:00:00.000Z,0,3.8598,8.9799,-0.2014
2021-01-28T18:00:00.000Z,0,3.4902,9.0399,-0.2014
2021-01-28T19:00:00.000Z,0,3.1301,9.0999,-0.2014
2021-01-28T20:00:00.000Z,0,2.77,9.1601,-0.2014
2021-01-28T21:00:00.000Z,0,2.8799,8.9199,-0.2014
2021-01-28T22:00:00.000Z,0,3.0002,8.68,-0.2014
2021-01-28T23:00:00.000Z,0,3.1101,8.44,-0.2014
2021-01-29T00:00:00.000Z,0,3.0599,8.46,-0.2014
2021-01-29T01:00:00.000Z,0,3.0098,8.48,-0.2014
2021-01-29T02:00:00.000Z,0,2.9501,8.5,-0.2014
2021-01-29T03:00:00.000Z,0,2.8102,8.4001,-0.2014
2021-01-29T04:00:00.000Z,0,2.6702,8.31,-0.2014
2021-01-29T05:00:00.000Z,0,2.5298,8.2201,-0.2014
2021-01-29T06:00:00.000Z,0,2.6,7.9599,-0.2014
2021-01-29T07:00:00.000Z,0,2.6702,7.7,-0.2014
2021-01-29T08:00:00.000Z,53,2.7299,7.4299,1752.4
2021-01-29T09:00:00.000Z,125,2.9601,7.27,3973.8
2021-01-29T10:00:00.000Z,96.995,3.1898,7.11,3005
2021-01-29T11:00:00.000Z,59.998,3.41,6.9501,1802.9
2021-01-29T12:00:00.000Z,138.01,3.1702,6.66,4342
2021-01-29T13:00:00.000Z,152,2.92,6.3601,4818.8
2021-01-29T14:00:00.000Z,27.002,2.6798,6.07,713.69
2021-01-29T15:00:00.000Z,43.005,2.4701,5.45,1296
2021-01-29T16:00:00.000Z,0,2.27,4.84,-0.2014
2021-01-29T17:00:00.000Z,0,2.07,4.2199,-0.2014
2021-01-29T18:00:00.000Z,0,1.59,3.9101,-0.2014
2021-01-29T19:00:00.000Z,0,1.1101,3.6001,-0.2014
2021-01-29T20:00:00.000Z,0,0.6301,3.2799,-0.2014
2021-01-29T21:00:00.000Z,0,0.7099,2.9701,-0.2014
2021-01-29T22:00:00.000Z,0,0.7901,2.6499,-0.2014
2021-01-29T23:00:00.000Z,0,0.8699,2.33,-0.2014
2021-01-30T00:00:00.000Z,0,0.9902,2.78,-0.2014
2021-01-30T01:00:00.000Z,0,1.1101,3.2199,-0.2014
2021-01-30T02:00:00.000Z,0,1.2299,3.6699,-0.2014
2021-01-30T03:00:00.000Z,0,1.26,3.49,-0.2014
2021-01-30T04:00:00.000Z,0,1.2901,3.2999,-0.2014
2021-01-30T05:00:00.000Z,0,1.3102,3.1199,-0.2014
2021-01-30T06:00:00.000Z,0,1.43,3.06,-0.2014
2021-01-30T07:00:00.000Z,0,1.5399,3,-0.2014
2021-01-30T08:00:00.000Z,62.005,1.6502,2.94,1886.6
2021-01-30T09:00:00.000Z,178,2.43,3.39,5343.6
2021-01-30T10:00:00.000Z,265,3.1999,3.84,8207
2021-01-30T11:00:00.000Z,322,3.9701,4.29,10274
2021-01-30T12:00:00.000Z,312.01,3.7099,4.2399,10036
2021-01-30T13:00:00.000Z,293.01,3.4501,4.1999,9255.1
2021-01-30T14:00:00.000Z,111,3.1898,4.15,3453.3
2021-01-30T15:00:00.000Z,96.005,2.9802,4.1599,3158.9
2021-01-30T16:00:00.000Z,0,2.77,4.1599,-0.2014
2021-01-30T17:00:00.000Z,0,2.5599,4.17,-0.2014
2021-01-30T18:00:00.000Z,0,2.6401,4.6699,-0.2014
2021-01-30T19:00:00.000Z,0,2.7299,5.17,-0.2014
2021-01-30T20:00:00.000Z,0,2.8202,5.6699,-0.2014
2021-01-30T21:00:00.000Z,0,3.0098,5.2599,-0.2014
2021-01-30T22:00:00.000Z,0,3.2099,4.8501,-0.2014
2021-01-30T23:00:00.000Z,0,3.3999,4.4401,-0.2014
2021-01-31T00:00:00.000Z,0,3.3202,3.9101,-0.2014
2021-01-31T01:00:00.000Z,0,3.24,3.37,-0.2014
2021-01-31T02:00:00.000Z,0,3.1502,2.84,-0.2014
2021-01-31T03:00:00.000Z,0,2.9701,2.8901,-0.2014
2021-01-31T04:00:00.000Z,0,2.7801,2.9301,-0.2014
2021-01-31T05:00:00.000Z,0,2.59,2.98,-0.2014
2021-01-31T06:00:00.000Z,0,2.6,3.0999,-0.2014
2021-01-31T07:00:00.000Z,0,2.6101,3.23,-0.2014
2021-01-31T08:00:00.000Z,34,2.6101,3.35,979.62
2021-01-31T09:00:00.000Z,115.01,2.9802,3.53,3638.1
2021-01-31T10:00:00.000Z,154,3.3398,3.7099,4845.9
2021-01-31T11:00:00.000Z,217.99,3.6998,3.8901,6985.7
2021-01-31T12:00:00.000Z,280,3.5298,3.6001,9049
2021-01-31T13:00:00.000Z,141,3.3498,3.3199,4464.4
2021-01-31T14:00:00.000Z,129,3.1798,3.0301,4031.5
2021-01-31T15:00:00.000Z,87,2.6999,2.76,2940.2
2021-01-31T16:00:00.000Z,0,0.7901,1.84,-0.2014
2021-01-31T17:00:00.000Z,0,1.1502,2.1799,-0.2014
2021-01-31T18:00:00.000Z,0,1.5098,2.5201,-0.2014
2021-01-31T19:00:00.000Z,0,1.8699,2.86,-0.2014
2021-01-31T20:00:00.000Z,0,2.2299,3.19,-0.2014
2021-01-31T21:00:00.000Z,0,2.59,3.53,-0.2014
2021-01-31T22:00:00.000Z,0,2.9501,3.8701,-0.2014
2021-01-31T23:00:00.000Z,0,3.3102,4.21,-0.2014
2021-02-01T00:00:00.000Z,0,3.6702,4.5499,-0.2014
2021-02-01T01:00:00.000Z,0,4.0298,4.8901,-0.2014
2021-02-01T02:00:00.000Z,0,4.3999,5.2199,-0.2014
2021-02-01T03:00:00.000Z,0,4.76,5.56,-0.2014
2021-02-01T04:00:00.000Z,0,5.1201,5.9,-0.2014
2021-02-01T05:00:00.000Z,0,5.4802,6.2399,-0.2014
2021-02-01T06:00:00.000Z,0,5.8402,6.58,-0.2014
2021-02-01T07:00:00.000Z,0,6.1998,6.92,-0.2014
2021-02-01T08:00:00.000Z,17.007,5.3598,5.8301,356.37
2021-02-01T09:00:00.000Z,72,5.2901,4.8901,2195.1
2021-02-01T10:00:00.000Z,35.003,5.2199,3.94,979.2
2021-02-01T11:00:00.000Z,118,5.1502,2.9901,3665.7
2021-02-01T12:00:00.000Z,85.006,4.8498,2.2999,2600.5
2021-02-01T13:00:00.000Z,72,4.5499,1.6001,2182.1
2021-02-01T14:00:00.000Z,31.003,4.25,0.9099,844.56
2021-02-01T15:00:00.000Z,32.006,4.1101,1.8,878.01
2021-02-01T16:00:00.000Z,0,3.9601,2.6899,-0.2014
2021-02-01T17:00:00.000Z,0,3.8202,3.57,-0.2014
2021-02-01T18:00:00.000Z,0,3.7199,3.35,-0.2014
2021-02-01T19:00:00.000Z,0,3.6201,3.1199,-0.2014
2021-02-01T20:00:00.000Z,0,3.5198,2.9,-0.2014
2021-02-01T21:00:00.000Z,0,3.5002,2.8099,-0.2014
2021-02-01T22:00:00.000Z,0,3.4802,2.72,-0.2014
2021-02-01T23:00:00.000Z,0,3.4601,2.6299,-0.2014
2021-02-02T00:00:00.000Z,0,3.4401,2.6299,-0.2014
2021-02-02T01:00:00.000Z,0,3.42,2.6299,-0.2014
2021-02-02T02:00:00.000Z,0,3.3999,2.6299,-0.2014
2021-02-02T03:00:00.000Z,0,3.3302,3.7699,-0.2014
2021-02-02T04:00:00.000Z,0,3.26,4.9,-0.2014
2021-02-02T05:00:00.000Z,0,3.1898,6.03,-0.2014
2021-02-02T06:00:00.000Z,0,3.2299,6.0999,-0.2014
2021-02-02T07:00:00.000Z,0,3.26,6.17,-0.2014
2021-02-02T08:00:00.000Z,50.003,3.3001,6.23,1636.6
2021-02-02T09:00:00.000Z,178,3.58,6.8,5420.5
2021-02-02T10:00:00.000Z,269,3.8598,7.37,8363
2021-02-02T11:00:00.000Z,317,4.1401,7.9399,10205
2021-02-02T12:00:00.000Z,263.01,4.1702,7.72,8469.8
2021-02-02T13:00:00.000Z,304.99,4.1898,7.5,9662.2
2021-02-02T14:00:00.000Z,157.01,4.2199,7.2801,4777.9
2021-02-02T15:00:00.000Z,105,4.1201,7.0199,3431.3
2021-02-02T16:00:00.000Z,0,4.0098,6.7501,-0.2014
2021-02-02T17:00:00.000Z,0,3.91,6.4801,-0.2014
2021-02-02T18:00:00.000Z,0,3.8799,6.4699,-0.2014
2021-02-02T19:00:00.000Z,0,3.8498,6.4601,-0.2014
2021-02-02T20:00:00.000Z,0,3.8101,6.4601,-0.2014
2021-02-02T21:00:00.000Z,0,3.6998,6.1199,-0.2014
2021-02-02T22:00:00.000Z,0,3.59,5.78,-0.2014
2021-02-02T23:00:00.000Z,0,3.4802,5.45,-0.2014
2021-02-03T00:00:00.000Z,0,3.3598,5.13,-0.2014
2021-02-03T01:00:00.000Z,0,3.24,4.8101,-0.2014
2021-02-03T02:00:00.000Z,0,3.1101,4.5001,-0.2014
2021-02-03T03:00:00.000Z,0,3.0002,4.4001,-0.2014
2021-02-03T04:00:00.000Z,0,2.8899,4.31,-0.2014
2021-02-03T05:00:00.000Z,0,2.77,4.2199,-0.2014
2021-02-03T06:00:00.000Z,0,2.9601,4.94,-0.2014
2021-02-03T07:00:00.000Z,0,3.1401,5.66,-0.2014
2021-02-03T08:00:00.000Z,59.998,3.3202,6.37,1981.5
2021-02-03T09:00:00.000Z,148,3.6101,7.37,4635.1
2021-02-03T10:00:00.000Z,151,3.91,8.3801,4752.4
2021-02-03T11:00:00.000Z,138.01,4.1998,9.3801,4328.2
2021-02-03T12:00:00.000Z,147,4.43,9.2201,4615.7
2021-02-03T13:00:00.000Z,70.997,4.6502,9.07,2148.9
2021-02-03T14:00:00.000Z,38.001,4.8799,8.91,1079.6
2021-02-03T15:00:00.000Z,17.007,5.2199,8.3601,361.64
2021-02-03T16:00:00.000Z,0,5.5499,7.8101,-0.2014
2021-02-03T17:00:00.000Z,0,5.8899,7.2601,-0.2014
2021-02-03T18:00:00.000Z,0,5.8799,7.0199,-0.2014
2021-02-03T19:00:00.000Z,0,5.8699,6.7901,-0.2014
2021-02-03T20:00:00.000Z,0,5.8498,6.5499,-0.2014
