"time","enappsys_radiation_national_history.mean_d-1","enappsys_radiation_national_history.mean_d-3","enappsys_radiation_national_history.mean_d-5","enappsys_radiation_national_history.mean_latest"
"2021-07-17T23:00:00.000Z","25.17","24","18.22","26.56"
"2021-07-18T00:00:00.000Z","20.97","20","14.57","22.13"
"2021-07-18T01:00:00.000Z","0","0","10.93","0"
"2021-07-18T02:00:00.000Z","0","0","3.64","0"
"2021-07-18T03:00:00.000Z","0","0","0","0"
"2021-07-18T04:00:00.000Z","0.29","0.17","9.18","0.35"
"2021-07-18T05:00:00.000Z","9.7","9.71","27.55","11.62"
"2021-07-18T06:00:00.000Z","36.83","34.84","34.17","40.97"
"2021-07-18T07:00:00.000Z","325.73","286.07","143.71","340.68"
"2021-07-18T08:00:00.000Z","390.43","344.12","362.77","417.12"
"2021-07-18T09:00:00.000Z","459.73","392.08","472.3","488.53"
"2021-07-18T10:00:00.000Z","513.27","425.54","511.37","551.9"
"2021-07-18T11:00:00.000Z","544.93","445.71","589.49","604.86"
"2021-07-18T12:00:00.000Z","539.75","458.31","628.55","645.65"
"2021-07-18T13:00:00.000Z","566.86","516.56","619.96","837.54"
"2021-07-18T14:00:00.000Z","570.95","532.95","602.8","809.47"
"2021-07-18T15:00:00.000Z","573.01","527.96","594.21","768.85"
"2021-07-18T16:00:00.000Z","550.06","506.16","553.04","716.66"
"2021-07-18T17:00:00.000Z","517.44","475.23","470.69","655.85"
"2021-07-18T18:00:00.000Z","473.34","433.43","429.52","589.38"
"2021-07-18T19:00:00.000Z","109.96","100.93","328.1","112.81"
"2021-07-18T20:00:00.000Z","61.68","56.18","125.27","63.43"
"2021-07-18T21:00:00.000Z","41.12","37.45","23.85","42.29"
"2021-07-18T22:00:00.000Z","30.84","28.09","20.87","31.72"
"2021-07-18T23:00:00.000Z","24.67","22.47","14.91","25.37"
"2021-07-19T00:00:00.000Z","20.56","18.73","11.92","21.15"
"2021-07-19T01:00:00.000Z","0","0","8.94","0"
"2021-07-19T02:00:00.000Z","0","0","2.98","0"
"2021-07-19T03:00:00.000Z","0","0","0","0"
"2021-07-19T04:00:00.000Z","0.19","0.16","4.46","0.26"
"2021-07-19T05:00:00.000Z","9.41","9.66","13.38","10.42"
"2021-07-19T06:00:00.000Z","39.28","37.61","28.8","37.46"
"2021-07-19T07:00:00.000Z","334.21","332.19","103.26","314.58"
"2021-07-19T08:00:00.000Z","401.41","410.38","252.16","390.84"
"2021-07-19T09:00:00.000Z","457.74","483.11","326.62","446.75"
"2021-07-19T10:00:00.000Z","506.67","547.41","347.39","480.19"
"2021-07-19T11:00:00.000Z","545.77","602.07","388.94","511.52"
"2021-07-19T12:00:00.000Z","572.99","644.71","409.71","534.65"
"2021-07-19T13:00:00.000Z","714.08","847.51","436.66","591.25"
"2021-07-19T14:00:00.000Z","692.74","819.72","490.56","598.45"
"2021-07-19T15:00:00.000Z","653","778.42","517.51","593.06"
"2021-07-19T16:00:00.000Z","609.12","725.5","491.52","565.16"
"2021-07-19T17:00:00.000Z","558.04","663.51","439.54","524.73"
"2021-07-19T18:00:00.000Z","504.31","595.64","413.55","477.78"
"2021-07-19T19:00:00.000Z","104.85","107.93","317.1","108.37"
"2021-07-19T20:00:00.000Z","58.51","59.53","124.2","60.71"
"2021-07-19T21:00:00.000Z","39.01","39.69","27.75","40.48"
"2021-07-19T22:00:00.000Z","29.26","29.77","24.28","30.35"
"2021-07-19T23:00:00.000Z","23.4","23.81","17.34","24.28"
"2021-07-20T00:00:00.000Z","19.5","19.84","13.87","20.24"
"2021-07-20T01:00:00.000Z","0","0","10.41","0"
"2021-07-20T02:00:00.000Z","0","0","3.47","0"
"2021-07-20T03:00:00.000Z","0","0","0","0"
"2021-07-20T04:00:00.000Z","0.2","0.1","6.34","0.23"
"2021-07-20T05:00:00.000Z","10.04","7.77","19.03","10.4"
"2021-07-20T06:00:00.000Z","38.53","31.63","32.17","38.11"
"2021-07-20T07:00:00.000Z","333.25","271.64","122.18","316.41"
"2021-07-20T08:00:00.000Z","410.08","335.43","302.21","375.41"
"2021-07-20T09:00:00.000Z","481.86","397.52","392.22","431.93"
"2021-07-20T10:00:00.000Z","545.51","464.17","421.38","477.21"
"2021-07-20T11:00:00.000Z","597.92","527.94","479.69","517.07"
"2021-07-20T12:00:00.000Z","631.79","578.42","508.84","560.86"
"2021-07-20T13:00:00.000Z","722.31","822.52","487.92","817.61"
"2021-07-20T14:00:00.000Z","677.2","792.82","446.07","781.24"
"2021-07-20T15:00:00.000Z","636.36","750.94","425.14","731.1"
"2021-07-20T16:00:00.000Z","587.94","697.36","401.24","675.01"
"2021-07-20T17:00:00.000Z","540.8","634.32","353.45","616.38"
"2021-07-20T18:00:00.000Z","488.22","566.6","329.55","553.69"
"2021-07-20T19:00:00.000Z","96.01","93.03","252.53","103.59"
"2021-07-20T20:00:00.000Z","53.6","51.46","98.48","57.94"
"2021-07-20T21:00:00.000Z","35.73","34.31","21.46","38.63"
"2021-07-20T22:00:00.000Z","26.8","25.73","18.77","28.97"
"2021-07-20T23:00:00.000Z","21.44","20.58","13.41","23.17"
"2021-07-21T00:00:00.000Z","17.87","17.16","10.73","19.31"
"2021-07-21T01:00:00.000Z","0","0","8.04","0"
"2021-07-21T02:00:00.000Z","0","0","2.68","0"
"2021-07-21T03:00:00.000Z","0","0","0","0"
"2021-07-21T04:00:00.000Z","0.15","0.09","3.17","0.2"
"2021-07-21T05:00:00.000Z","9.5","5.06","9.52","10.21"
"2021-07-21T06:00:00.000Z","36.63","29.02","29.23","38.43"
"2021-07-21T07:00:00.000Z","325.73","268.99","114.52","332.58"
"2021-07-21T08:00:00.000Z","400.46","306.76","285.1","409.44"
"2021-07-21T09:00:00.000Z","471.02","349.61","370.39","481.29"
"2021-07-21T10:00:00.000Z","534.35","375.61","387.17","543.11"
"2021-07-21T11:00:00.000Z","587.6","392.84","420.71","583.49"
"2021-07-21T12:00:00.000Z","630.59","396.93","437.49","607.51"
"2021-07-21T13:00:00.000Z","841.96","362.62","443.32","654.06"
"2021-07-21T14:00:00.000Z","813.91","325.43","454.98","629.31"
"2021-07-21T15:00:00.000Z","772.6","317.32","460.81","605.86"
"2021-07-21T16:00:00.000Z","719.74","309.85","438.45","571.15"
"2021-07-21T17:00:00.000Z","657.93","297.29","393.71","530.27"
"2021-07-21T18:00:00.000Z","590.39","274.82","371.34","481.04"
"2021-07-21T19:00:00.000Z","106.04","63.9","286.24","97.73"
"2021-07-21T20:00:00.000Z","58.32","34.73","116.02","54.46"
"2021-07-21T21:00:00.000Z","38.88","23.15","30.91","36.31"
"2021-07-21T22:00:00.000Z","29.16","17.37","27.05","27.23"
"2021-07-21T23:00:00.000Z","23.33","13.89","19.32","21.79"
"2021-07-22T00:00:00.000Z","19.44","11.58","15.46","18.15"
"2021-07-22T01:00:00.000Z","0","0","11.59","0"
"2021-07-22T02:00:00.000Z","0","0","3.86","0"
"2021-07-22T03:00:00.000Z","0","0","0","0"
"2021-07-22T04:00:00.000Z","0.12","0.05","6.29","0.15"
"2021-07-22T05:00:00.000Z","9.14","7.37","18.87","9.46"
"2021-07-22T06:00:00.000Z","27.72","22.96","30.55","34.7"
"2021-07-22T07:00:00.000Z","249.61","192.86","129.67","275.67"
"2021-07-22T08:00:00.000Z","309.11","247.34","327.9","341.85"
"2021-07-22T09:00:00.000Z","365.93","286.59","427.01","391.81"
"2021-07-22T10:00:00.000Z","421.62","331.46","464.34","440.54"
"2021-07-22T11:00:00.000Z","474.68","376.6","539","503.33"
"2021-07-22T12:00:00.000Z","525.05","414.03","576.33","556.09"
"2021-07-22T13:00:00.000Z","791.47","648.09","608.06","817.92"
"2021-07-22T14:00:00.000Z","769.98","614.5","671.54","796.15"
"2021-07-22T15:00:00.000Z","733.37","578.56","703.28","761.3"
"2021-07-22T16:00:00.000Z","682.8","546.15","660.79","711.95"
"2021-07-22T17:00:00.000Z","622.84","504.87","575.82","651.88"
"2021-07-22T18:00:00.000Z","558.16","454.93","533.33","585.6"
"2021-07-22T19:00:00.000Z","99.03","85.66","407.86","107.78"
"2021-07-22T20:00:00.000Z","54.47","46.71","156.92","59.45"
"2021-07-22T21:00:00.000Z","36.31","31.14","31.45","39.63"
"2021-07-22T22:00:00.000Z","27.24","23.35","27.52","29.72"
"2021-07-22T23:00:00.000Z","21.79","18.68","19.65","23.78"
"2021-07-23T00:00:00.000Z","18.15","15.57","15.72","19.82"
"2021-07-23T01:00:00.000Z","0","0","11.79","0"
"2021-07-23T02:00:00.000Z","0","0","3.93","0"
"2021-07-23T03:00:00.000Z","0","0","0","0"
"2021-07-23T04:00:00.000Z","0.09","0.05","8.22","0.07"
"2021-07-23T05:00:00.000Z","6.15","5.19","24.65","6.38"
"2021-07-23T06:00:00.000Z","27.21","17.37","29.66","24.85"
"2021-07-23T07:00:00.000Z","233.4","152.62","131.29","212.55"
"2021-07-23T08:00:00.000Z","281.65","185.71","334.55","256.51"
"2021-07-23T09:00:00.000Z","322.07","222.32","436.18","290.09"
"2021-07-23T10:00:00.000Z","356.56","262.34","470.29","323.07"
"2021-07-23T11:00:00.000Z","383.96","298.53","538.5","365.64"
"2021-07-23T12:00:00.000Z","388.85","327.48","572.6","414.48"
"2021-07-23T13:00:00.000Z","349.16","539.62","572.97","668.19"
"2021-07-23T14:00:00.000Z","321.12","523.57","573.7","666.36"
"2021-07-23T15:00:00.000Z","316.99","525.91","574.07","645.29"
"2021-07-23T16:00:00.000Z","300.85","503.74","543.49","604.45"
"2021-07-23T17:00:00.000Z","277.86","469.92","482.33","552.33"
"2021-07-23T18:00:00.000Z","251.49","427.56","451.75","495.03"
"2021-07-23T19:00:00.000Z","54.97","88.09","346.74","90.43"
"2021-07-23T20:00:00.000Z","30.89","47.62","136.72","49.99"
"2021-07-23T21:00:00.000Z","20.59","31.75","31.71","33.33"
"2021-07-23T22:00:00.000Z","15.44","23.81","27.75","24.99"
"2021-07-23T23:00:00.000Z","12.36","19.05","19.82","19.99"
"2021-07-24T00:00:00.000Z","10.3","15.87","15.85","16.66"
"2021-07-24T01:00:00.000Z","0","0","11.89","0"
"2021-07-24T02:00:00.000Z","0","0","3.96","0"
"2021-07-24T03:00:00.000Z","0","0","0","0"
"2021-07-24T04:00:00.000Z","0.05","0.03","8","0.1"
"2021-07-24T05:00:00.000Z","5.95","4.98","24.02","7.46"
"2021-07-24T06:00:00.000Z","27.99","26.16","24.23","28.25"
"2021-07-24T07:00:00.000Z","240.24","246.05","107.81","247.63"
"2021-07-24T08:00:00.000Z","304.55","310.13","274.96","297.09"
"2021-07-24T09:00:00.000Z","370.33","363.12","358.54","340.67"
"2021-07-24T10:00:00.000Z","445.59","407.07","387.11","371.52"
"2021-07-24T11:00:00.000Z","509.44","431.67","444.25","385.11"
"2021-07-24T12:00:00.000Z","549.25","445.73","472.82","389.07"
"2021-07-24T13:00:00.000Z","707.58","497.38","460.48","362.07"
"2021-07-24T14:00:00.000Z","641.87","508.31","435.79","327.61"
"2021-07-24T15:00:00.000Z","615.82","505.93","423.45","301.97"
"2021-07-24T16:00:00.000Z","573.85","492.31","403.92","263.34"
"2021-07-24T17:00:00.000Z","522.2","456.31","364.86","233.88"
"2021-07-24T18:00:00.000Z","468.89","412.41","345.33","212.04"
"2021-07-24T19:00:00.000Z","77.65","70.24","266.63","34.01"
"2021-07-24T20:00:00.000Z","42.51","37.68","109.23","19.04"
"2021-07-24T21:00:00.000Z","28.34","25.12","30.53","12.7"
"2021-07-24T22:00:00.000Z","21.26","18.84","26.71","9.52"
"2021-07-24T23:00:00.000Z","17.01","15.07","19.08","7.62"
"2021-07-25T00:00:00.000Z","14.17","12.56","15.26","6.35"
"2021-07-25T01:00:00.000Z","0","0","11.45","0"
"2021-07-25T02:00:00.000Z","0","0","3.82","0"
"2021-07-25T03:00:00.000Z","0","0","0","0"
"2021-07-25T04:00:00.000Z","0.05","0.01","7.59","0.02"
"2021-07-25T05:00:00.000Z","7.14","3.75","22.78","4.27"
"2021-07-25T06:00:00.000Z","31.57","26.78","8.56","26.01"
"2021-07-25T07:00:00.000Z","287.21","283.65","96.96","219.3"
"2021-07-25T08:00:00.000Z","358.8","352.14","273.76","285.5"
"2021-07-25T09:00:00.000Z","409.33","421.07","362.16","369.94"
"2021-07-25T10:00:00.000Z","449.23","478.46","409.82","427.3"
"2021-07-25T11:00:00.000Z","458.35","500.08","505.14","493.43"
"2021-07-25T12:00:00.000Z","443.93","498.39","552.79","543.27"
"2021-07-25T13:00:00.000Z","353.63","574.53","587.46","779.35"
"2021-07-25T14:00:00.000Z","383.34","584.2","656.79","739.16"
"2021-07-25T15:00:00.000Z","382.07","573.48","691.45","697.95"
"2021-07-25T16:00:00.000Z","369.37","539.72","651.19","638.88"
"2021-07-25T17:00:00.000Z","348.44","500.03","570.67","572.77"
"2021-07-25T18:00:00.000Z","319.21","451.53","530.41","509.49"
"2021-07-25T19:00:00.000Z","74.11","85.89","404.38","79.77"
"2021-07-25T20:00:00.000Z","40.25","45.98","152.31","43.71"
"2021-07-25T21:00:00.000Z","26.83","30.65","26.27","29.14"
"2021-07-25T22:00:00.000Z","20.12","22.99","22.99","21.86"
"2021-07-25T23:00:00.000Z","16.1","18.39","16.42","17.48"
"2021-07-26T00:00:00.000Z","13.42","15.32","13.14","14.57"
"2021-07-26T01:00:00.000Z","0","0","9.85","0"
"2021-07-26T02:00:00.000Z","0","0","3.28","0"
"2021-07-26T03:00:00.000Z","0","0","0","0"
"2021-07-26T04:00:00.000Z","0.03","0.01","4.17","0.05"
"2021-07-26T05:00:00.000Z","6.13","5.53","12.52","6.91"
"2021-07-26T06:00:00.000Z","26.16","29.34","27.01","28.78"
"2021-07-26T07:00:00.000Z","229.83","193.11","116.93","275.81"
"2021-07-26T08:00:00.000Z","277.24","201.17","296.78","350.37"
"2021-07-26T09:00:00.000Z","334.76","267.84","386.7","416.38"
"2021-07-26T10:00:00.000Z","382.39","370.19","385.12","469.99"
"2021-07-26T11:00:00.000Z","412.32","441.7","381.96","508.66"
"2021-07-26T12:00:00.000Z","426.77","491.23","380.38","530"
"2021-07-26T13:00:00.000Z","471.52","688.05","384.55","597.56"
"2021-07-26T14:00:00.000Z","437.21","665.89","392.89","581.59"
"2021-07-26T15:00:00.000Z","414.13","640.48","397.06","578.35"
"2021-07-26T16:00:00.000Z","401.69","610.79","384.77","553.49"
"2021-07-26T17:00:00.000Z","384.12","556.62","360.2","512.52"
"2021-07-26T18:00:00.000Z","348.61","494.26","347.92","462.25"
"2021-07-26T19:00:00.000Z","59.87","76.3","267.79","83.61"
"2021-07-26T20:00:00.000Z","32.02","40.74","107.55","45.26"
"2021-07-26T21:00:00.000Z","21.35","27.16","27.42","30.17"
"2021-07-26T22:00:00.000Z","16.01","20.37","24","22.63"
"2021-07-26T23:00:00.000Z","12.81","16.3","17.14","18.1"
"2021-07-27T00:00:00.000Z","10.68","13.58","13.71","15.09"
"2021-07-27T01:00:00.000Z","0","0","10.28","0"
"2021-07-27T02:00:00.000Z","0","0","3.43","0"
"2021-07-27T03:00:00.000Z","0","0","0","0"
"2021-07-27T04:00:00.000Z","0.01","0.01","2.5","0.03"
"2021-07-27T05:00:00.000Z","3.2","6.13","7.5","6.45"
"2021-07-27T06:00:00.000Z","16.54","25.08","16.16","25.25"
"2021-07-27T07:00:00.000Z","153.19","235.79","94.87","233.29"
"2021-07-27T08:00:00.000Z","193.19","299.46","252.29","281.72"
"2021-07-27T09:00:00.000Z","220.81","351.68","331","343.22"
"2021-07-27T10:00:00.000Z","255.62","409.65","371.38","397.72"
"2021-07-27T11:00:00.000Z","296.73","456.37","452.16","428.93"
"2021-07-27T12:00:00.000Z","352.11","497.59","492.54","453.53"
"2021-07-27T13:00:00.000Z","642.74","638.35","542.31","562.04"
"2021-07-27T14:00:00.000Z","629.97","591.77","641.86","520.43"
"2021-07-27T15:00:00.000Z","606.77","521.57","691.63","470.97"
"2021-07-27T16:00:00.000Z","583.26","456.91","648.81","409.07"
"2021-07-27T17:00:00.000Z","541.9","389.8","563.16","349.36"
"2021-07-27T18:00:00.000Z","489.36","337.14","520.34","297.24"
"2021-07-27T19:00:00.000Z","83.39","21.88","396.8","13.49"
"2021-07-27T20:00:00.000Z","44.63","11.53","149.7","7.61"
"2021-07-27T21:00:00.000Z","29.75","7.69","26.15","5.07"
"2021-07-27T22:00:00.000Z","22.32","5.76","22.88","3.81"
"2021-07-27T23:00:00.000Z","17.85","4.61","16.34","3.04"
"2021-07-28T00:00:00.000Z","14.87","3.84","13.08","2.54"
"2021-07-28T01:00:00.000Z","0","0","9.81","0"
"2021-07-28T02:00:00.000Z","0","0","3.27","0"
"2021-07-28T03:00:00.000Z","0","0","0","0"
"2021-07-28T04:00:00.000Z","0.01","0","4.23","0.02"
"2021-07-28T05:00:00.000Z","6.51","1.92","12.7","5.98"
"2021-07-28T06:00:00.000Z","31.73","17.01","24.56","27.81"
"2021-07-28T07:00:00.000Z","301.86","170.23","113.04","255.86"
"2021-07-28T08:00:00.000Z","379.69","228.48","289.99","306.4"
"2021-07-28T09:00:00.000Z","455.25","305.12","378.47","353.52"
"2021-07-28T10:00:00.000Z","521.77","369.93","410.54","400.38"
"2021-07-28T11:00:00.000Z","574.8","426.64","474.68","433.82"
"2021-07-28T12:00:00.000Z","609.78","469.03","506.75","466.52"
"2021-07-28T13:00:00.000Z","687.93","681.97","532.77","614.37"
"2021-07-28T14:00:00.000Z","634.46","656.91","584.79","617.88"
"2021-07-28T15:00:00.000Z","596.93","610.61","610.79","616.98"
"2021-07-28T16:00:00.000Z","559.82","572.08","574.36","594.37"
"2021-07-28T17:00:00.000Z","518.18","525.49","501.5","552.27"
"2021-07-28T18:00:00.000Z","468.83","470.72","465.07","498.49"
"2021-07-28T19:00:00.000Z","84.39","70.51","355","85.51"
"2021-07-28T20:00:00.000Z","44.91","37.1","134.87","45.72"
"2021-07-28T21:00:00.000Z","29.94","24.73","24.8","30.48"
"2021-07-28T22:00:00.000Z","22.45","18.55","21.7","22.86"
"2021-07-28T23:00:00.000Z","17.96","14.84","15.5","18.29"
"2021-07-29T00:00:00.000Z","14.97","12.36","12.4","15.24"
"2021-07-29T01:00:00.000Z","0","0","9.3","0"
"2021-07-29T02:00:00.000Z","0","0","3.1","0"
"2021-07-29T03:00:00.000Z","0","0","0","0"
"2021-07-29T04:00:00.000Z","0.01","0","6.06","0.01"
"2021-07-29T05:00:00.000Z","4.57","2.95","18.18","6.7"
"2021-07-29T06:00:00.000Z","21.24","21.02","17.58","31.05"
"2021-07-29T07:00:00.000Z","190.78","237.7","86.18","307.52"
"2021-07-29T08:00:00.000Z","233.66","302.27","223.38","384.85"
"2021-07-29T09:00:00.000Z","277.01","335.49","291.98","459.98"
"2021-07-29T10:00:00.000Z","316.25","352.65","317.15","524.99"
"2021-07-29T11:00:00.000Z","345.24","383.78","367.47","576.04"
"2021-07-29T12:00:00.000Z","373.92","409.7","392.64","601.07"
"2021-07-29T13:00:00.000Z","474.07","549.52","438.29","706.02"
"2021-07-29T14:00:00.000Z","403.58","539.22","529.58","701.8"
"2021-07-29T15:00:00.000Z","362.93","510.5","575.23","665.78"
"2021-07-29T16:00:00.000Z","363.35","471.96","546.23","620.73"
"2021-07-29T17:00:00.000Z","357.9","430.23","488.21","569.85"
"2021-07-29T18:00:00.000Z","331.65","386.32","459.2","512.77"
"2021-07-29T19:00:00.000Z","72.42","66.02","350.5","80.56"
"2021-07-29T20:00:00.000Z","38.34","34.69","133.09","43.01"
"2021-07-29T21:00:00.000Z","25.56","23.13","24.38","28.67"
"2021-07-29T22:00:00.000Z","19.17","17.35","21.33","21.5"
"2021-07-29T23:00:00.000Z","15.34","13.88","15.24","17.2"
"2021-07-30T00:00:00.000Z","12.78","11.57","12.19","14.33"
"2021-07-30T01:00:00.000Z","0","0","9.14","0"
"2021-07-30T02:00:00.000Z","0","0","3.05","0"
"2021-07-30T03:00:00.000Z","0","0","0","0"
"2021-07-30T04:00:00.000Z","0","0","6.55","0.01"
"2021-07-30T05:00:00.000Z","1.78","4.27","19.64","4.94"
"2021-07-30T06:00:00.000Z","12.63","26.5","11.7","21.19"
"2021-07-30T07:00:00.000Z","157.76","264.6","59.42","188.96"
"2021-07-30T08:00:00.000Z","206.73","310.3","154.85","232.04"
"2021-07-30T09:00:00.000Z","255.79","348.77","202.57","276.49"
"2021-07-30T10:00:00.000Z","310.67","385.56","226.12","306.48"
"2021-07-30T11:00:00.000Z","348.2","418.7","273.21","330.18"
"2021-07-30T12:00:00.000Z","386.34","445.08","296.75","356.45"
"2021-07-30T13:00:00.000Z","562.62","582.88","319.96","432.07"
"2021-07-30T14:00:00.000Z","555.81","582.23","366.37","387.85"
"2021-07-30T15:00:00.000Z","539.87","587.16","389.58","346.15"
"2021-07-30T16:00:00.000Z","507.03","562.38","372.59","334.38"
"2021-07-30T17:00:00.000Z","467.07","520.51","338.62","326.05"
"2021-07-30T18:00:00.000Z","419.95","468.93","321.64","305.71"
"2021-07-30T19:00:00.000Z","67.3","71.7","246.08","82.2"
"2021-07-30T20:00:00.000Z","35.39","37.31","94.95","43.39"
"2021-07-30T21:00:00.000Z","23.59","24.87","19.39","28.93"
"2021-07-30T22:00:00.000Z","17.69","18.65","16.97","21.7"
"2021-07-30T23:00:00.000Z","14.16","14.92","12.12","17.36"
"2021-07-31T00:00:00.000Z","11.8","12.44","9.69","14.46"
"2021-07-31T01:00:00.000Z","0","0","7.27","0"
"2021-07-31T02:00:00.000Z","0","0","2.42","0"
"2021-07-31T03:00:00.000Z","0","0","0","0"
"2021-07-31T04:00:00.000Z","0","0","4.79","0"
"2021-07-31T05:00:00.000Z","4.8","3.74","14.36","1.87"
"2021-07-31T06:00:00.000Z","22.93","10.25","17.46","7.3"
"2021-07-31T07:00:00.000Z","231.42","98.02","95.76","116"
"2021-07-31T08:00:00.000Z","305.51","130.37","252.37","179.23"
"2021-07-31T09:00:00.000Z","368.61","181.62","330.67","244.38"
"2021-07-31T10:00:00.000Z","419.07","228.87","359.55","281.96"
"2021-07-31T11:00:00.000Z","466.46","270.13","417.29","306.26"
"2021-07-31T12:00:00.000Z","489.55","313.92","446.17","333.24"
"2021-07-31T13:00:00.000Z","600.03","493.17","456.12","495.83"
"2021-07-31T14:00:00.000Z","577.16","491.45","476.03","518.81"
"2021-07-31T15:00:00.000Z","529.12","480.74","485.98","503.62"
"2021-07-31T16:00:00.000Z","488.31","462.45","447.58","473.72"
"2021-07-31T17:00:00.000Z","442.46","424.92","370.79","441.08"
"2021-07-31T18:00:00.000Z","394.74","380.98","332.39","402.73"
"2021-07-31T19:00:00.000Z","54.95","53.32","251.23","76.93"
"2021-07-31T20:00:00.000Z","28.98","27.72","88.92","40.4"
"2021-07-31T21:00:00.000Z","19.32","18.48","7.77","26.93"
"2021-07-31T22:00:00.000Z","14.49","13.86","6.8","20.2"
"2021-07-31T23:00:00.000Z","11.59","11.08","4.86","16.16"
"2021-08-01T00:00:00.000Z","9.66","9.24","3.88","13.47"
"2021-08-01T01:00:00.000Z","0","0","2.91","0"
"2021-08-01T02:00:00.000Z","0","0","0.97","0"
"2021-08-01T03:00:00.000Z","0","0","0","0"
"2021-08-01T04:00:00.000Z","0","0","2.19","0"
"2021-08-01T05:00:00.000Z","4.97","1.58","6.56","4.07"
"2021-08-01T06:00:00.000Z","22.45","15.65","8.24","18.09"
"2021-08-01T07:00:00.000Z","253.18","163.75","38.68","177.7"
"2021-08-01T08:00:00.000Z","325.17","212.18","99.55","246.38"
"2021-08-01T09:00:00.000Z","390.84","260.9","129.99","328.7"
"2021-08-01T10:00:00.000Z","446.65","312.89","158.57","405.45"
"2021-08-01T11:00:00.000Z","483.27","369.87","215.74","463.94"
"2021-08-01T12:00:00.000Z","501.02","411.24","244.32","501.6"
"2021-08-01T13:00:00.000Z","536.33","594.17","311.22","645.19"
"2021-08-01T14:00:00.000Z","514.84","579.49","445.01","604.53"
"2021-08-01T15:00:00.000Z","504.37","547.74","511.9","574.26"
"2021-08-01T16:00:00.000Z","481.73","507.39","487.59","538.07"
"2021-08-01T17:00:00.000Z","448.54","465.13","438.96","491.74"
"2021-08-01T18:00:00.000Z","405.9","416.52","414.64","442.08"
"2021-08-01T19:00:00.000Z","69.45","61.41","315.42","68.23"
